SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,45,,良好,2.5,0.55,5.6,22,26,21,24.4,28.5,4.1,0.8,280,2021-02-20 00:00,,0.4,14,20,2,121.760056,25.129167,1
汐止,新北市,41,,良好,1.9,0.54,2.1,17,25,13,31,50,19,0.6,118,2021-02-20 00:00,,0.4,12,23,2,121.6423,25.067131,2
萬里,新北市,37,,良好,1.9,0.2,33.5,36,16,12,2.1,3.2,1.1,5.5,211,2021-02-20 00:00,,0.2,11,25,1,121.689881,25.179667,3
新店,新北市,35,,良好,1.9,0.39,26.4,29,24,15,15.7,17.5,1.8,2,171,2021-02-20 00:00,,0.4,11,22,2,121.537778,24.977222,4
土城,新北市,45,,良好,2.1,0.38,13.9,26,20,13,21.1,23.7,2.6,0.6,128,2021-02-20 00:00,,0.5,14,23,2,121.451861,24.982528,5
板橋,新北市,42,,良好,2.4,0.53,18.4,21,31,15,24.3,26.5,2.1,1.2,239,2021-02-20 00:00,,0.6,13,26,2,121.458667,25.012972,6
新莊,新北市,48,,良好,2.4,0.92,3.4,26,34,16,41.6,57.5,16,0.4,193,2021-02-20 00:00,,0.6,15,29,2,121.4325,25.037972,7
菜寮,新北市,43,,良好,2,0.94,2,27,28,19,43.9,61.1,17.1,1.3,159,2021-02-20 00:00,,0.5,13,24,1,121.481028,25.06895,8
林口,新北市,43,,良好,1.6,0.35,33.6,37,29,17,15.3,17,1.7,3.5,113,2021-02-20 00:00,,0.3,13,27,2,121.376869,25.077197,9
淡水,新北市,39,,良好,1.6,0.35,32,39,26,12,12.5,13.1,0.7,,,2021-02-20 00:00,,0.3,12,23,1,121.449239,25.1645,10
士林,臺北市,36,,良好,1.7,0.4,23.8,39,22,16,20.3,21.3,1.1,1.4,106,2021-02-20 00:00,,0.3,11,22,2,121.515389,25.105417,11
中山,臺北市,44,,良好,3.7,1,1.9,17,24,18,44,69.3,25.3,0.6,80,2021-02-20 00:00,,0.7,14,23,2,121.526528,25.062361,12
萬華,臺北市,44,,良好,3.9,0.73,8.4,21,31,19,37.9,48.1,10.2,0.8,163,2021-02-20 00:00,,0.5,14,24,3,121.507972,25.046503,13
古亭,臺北市,38,,良好,2.2,0.53,12.9,24,19,10,26.9,30.2,3.3,0.6,154,2021-02-20 00:00,,0.5,12,22,1,121.529556,25.020608,14
松山,臺北市,43,,良好,3.1,0.56,11.5,17,27,12,25.6,29.3,3.7,0.9,81,2021-02-20 00:00,,0.5,13,25,3,121.578611,25.05,15
大同,臺北市,58,細懸浮微粒,普通,3.3,1.28,-,-,40,24,43.7,85.1,41.5,-,-,2021-02-20 00:00,,1,18,42,2,121.513311,25.0632,16
桃園,桃園市,53,細懸浮微粒,普通,3.3,0.72,7.9,25,37,20,34.4,37.6,3.2,0.8,203,2021-02-20 00:00,,0.6,16,30,3,121.30872222,24.98677778,17
大園,桃園市,50,,良好,3.3,0.56,15.8,25,34,23,30.9,31.8,0.9,3.3,161,2021-02-20 00:00,,0.5,15,26,2,121.201811,25.060344,18
觀音,桃園市,54,細懸浮微粒,普通,3.9,0.5,11,24,36,16,28.1,29,0.9,1.7,117,2021-02-20 00:00,,0.5,17,35,3,121.082761,25.035503,19
平鎮,桃園市,61,細懸浮微粒,普通,2.7,0.53,15.9,25,37,27,24.3,25.5,1.2,0.9,170,2021-02-20 00:00,,0.5,20,31,2,121.203986,24.952786,20
龍潭,桃園市,55,細懸浮微粒,普通,1.1,0.35,15.3,27,30,18,19.3,21.1,1.8,1.6,177,2021-02-20 00:00,,0.3,17,27,1,121.21635,24.863869,21
湖口,新竹縣,60,細懸浮微粒,普通,1.6,0.35,20.7,30,30,22,20.7,21.3,0.6,1.8,126,2021-02-20 00:00,,0.4,19,34,2,121.038653,24.900142,22
竹東,新竹縣,65,細懸浮微粒,普通,1.7,0.33,21.5,30,32,19,10.8,11.2,0.3,1.9,137,2021-02-20 00:00,,0.4,21,36,1,121.088903,24.740644,23
新竹,新竹市,55,細懸浮微粒,普通,2,0.48,15.9,29,38,19,22.6,23.8,1.2,1.1,101,2021-02-20 00:00,,0.4,17,34,2,120.972075,24.805619,24
頭份,苗栗縣,67,細懸浮微粒,普通,1.5,0.33,19.8,23,58,18,11.9,12.6,0.7,1.5,123,2021-02-20 00:00,,0.4,22,48,2,120.898572,24.696969,25
苗栗,苗栗縣,60,細懸浮微粒,普通,1.6,0.41,21.3,24,30,19,13.9,14.5,0.6,1,194,2021-02-20 00:00,,0.5,19,36,2,120.8202,24.565269,26
三義,苗栗縣,58,細懸浮微粒,普通,2.2,0.27,36.8,37,31,17,6.8,8.2,1.3,0.4,4,2021-02-20 00:00,,0.3,18,36,2,120.758833,24.382942,27
豐原,臺中市,79,細懸浮微粒,普通,2.8,0.34,39.2,44,50,31,8.4,9.4,0.9,1.7,102,2021-02-20 00:00,,0.3,27,49,3,120.741711,24.256586,28
沙鹿,臺中市,67,細懸浮微粒,普通,3.1,0.65,15.6,37,51,29,32.1,33,0.8,0.7,290,2021-02-20 00:00,,0.4,22,45,1,120.568794,24.225628,29
大里,臺中市,96,細懸浮微粒,普通,5.7,0.69,18.4,33,72,52,25.9,27.2,1.4,1.5,244,2021-02-20 00:00,,0.6,34,59,3,120.677689,24.099611,30
忠明,臺中市,83,細懸浮微粒,普通,2.2,0.72,11.6,30,67,32,34.7,37.1,2.4,0.6,178,2021-02-20 00:00,,0.6,28,53,2,120.641092,24.151958,31
西屯,臺中市,80,細懸浮微粒,普通,3.4,0.69,6.2,34,64,34,45.6,48.7,3.1,1.3,230,2021-02-20 00:00,,0.4,27,53,2,120.616917,24.162197,32
彰化,彰化縣,84,細懸浮微粒,普通,5.5,0.7,16.4,33,55,38,29.7,33.1,3.4,0.4,178,2021-02-20 00:00,,0.6,29,49,5,120.541519,24.066,33
線西,彰化縣,67,細懸浮微粒,普通,0.5,0.53,19.9,39,64,33,22.5,24,1.6,0.4,230,2021-02-20 00:00,,0.3,22,50,3,120.469061,24.131672,34
二林,彰化縣,77,細懸浮微粒,普通,4.1,0.45,11.3,30,65,32,19.4,19.8,0.3,0.4,72,2021-02-20 00:00,,0.4,26,65,3,120.409653,23.925175,35
南投,南投縣,94,細懸浮微粒,普通,3.9,0.5,20.6,40,64,44,15.3,17.1,1.8,1.5,145,2021-02-20 00:00,,0.5,33,58,3,120.685306,23.913,36
斗六,雲林縣,116,細懸浮微粒,對敏感族群不健康,3.7,0.56,23.2,44,83,50,16.3,17.1,0.8,1.1,112,2021-02-20 00:00,,0.5,41,75,3,120.544994,23.711853,37
崙背,雲林縣,92,細懸浮微粒,普通,3.1,0.41,22.9,43,73,38,14,15.3,1.3,0.4,233,2021-02-20 00:00,,0.3,32,63,3,120.348742,23.757547,38
新港,嘉義縣,90,細懸浮微粒,普通,0.5,0.43,23.9,48,77,40,16.5,17.7,1.2,0.7,95,2021-02-20 00:00,,0.3,31,64,,120.345531,23.554839,39
朴子,嘉義縣,90,細懸浮微粒,普通,2.4,0.37,20.9,45,63,38,14.5,16.6,2.1,0.5,54,2021-02-20 00:00,,0.3,31,64,2,120.24781111,23.46712222,40
臺西,雲林縣,54,細懸浮微粒,普通,2.3,0.32,32,51,50,24,15.6,17.7,2.1,1.3,61,2021-02-20 00:00,,0.2,17,39,3,120.19933333,23.702175,41
嘉義,嘉義市,94,細懸浮微粒,普通,1.7,0.34,27.5,42,46,27,12.7,14.3,1.6,0.8,115,2021-02-20 00:00,,0.4,33,60,2,120.44083333,23.462778,42
新營,臺南市,92,細懸浮微粒,普通,2.6,0.39,33.1,54,77,46,14.7,15.9,1.2,0.7,73,2021-02-20 00:00,,0.4,32,65,3,120.31725,23.305633,43
善化,臺南市,95,細懸浮微粒,普通,3.6,0.39,26,48,58,39,15.9,16.5,0.6,,134,2021-02-20 00:00,,0.4,33,61,3,120.297142,23.115097,44
安南,臺南市,100,細懸浮微粒,普通,2.8,0.49,27.5,55,82,50,22.8,23.3,0.3,0.6,66,2021-02-20 00:00,,0.4,35,68,4,120.2175,23.048197,45
臺南,臺南市,87,細懸浮微粒,普通,3.7,0.94,13.8,58,81,42,57.5,61.5,4,0.5,152,2021-02-20 00:00,,0.5,30,65,4,120.202617,22.984581,46
美濃,高雄市,67,細懸浮微粒,普通,2.1,0.3,32.5,44,49,29,7.8,8.2,0.3,0.6,36,2021-02-20 00:00,,0.3,22,39,2,120.530542,22.883583,47
橋頭,高雄市,107,細懸浮微粒,對敏感族群不健康,3.8,0.53,,56,109,81,27.7,30.7,3,1.1,69,2021-02-20 00:00,,0.5,38,69,2,120.305689,22.757506,48
仁武,高雄市,79,細懸浮微粒,普通,2.7,0.64,22.8,49,70,41,27.6,28.6,1,0.8,82,2021-02-20 00:00,,0.5,27,52,3,120.332631,22.689056,49
鳳山,高雄市,74,細懸浮微粒,普通,2.7,0.71,23,38,64,35,32.7,33.9,1.3,0.8,108,2021-02-20 00:00,,0.8,25,53,2,120.358083,22.627392,50
