SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,80,細懸浮微粒,普通,2.5,0.69,9.8,26,41,26,27.3,29.8,2.5,0.4,298,2021-02-02 00:00,,0.7,27,40,3,121.760056,25.129167,1
汐止,新北市,92,細懸浮微粒,普通,2.6,0.88,2.7,21,48,32,38.6,67.4,28.8,0.9,152,2021-02-02 00:00,,0.8,32,49,3,121.6423,25.067131,2
萬里,新北市,82,細懸浮微粒,普通,0.5,0.31,47.3,48,25,18,4.1,5,0.9,2.5,205,2021-02-02 00:00,,0.4,28,39,2,121.689881,25.179667,3
新店,新北市,96,細懸浮微粒,普通,2.8,0.94,5.1,28,45,32,44,51.9,7.9,1.1,127,2021-02-02 00:00,,0.9,34,52,3,121.537778,24.977222,4
土城,新北市,109,細懸浮微粒,對敏感族群不健康,3,0.89,9.8,24,48,36,41.4,44.8,3.4,0.7,129,2021-02-02 00:00,,0.9,39,55,4,121.451861,24.982528,5
板橋,新北市,117,細懸浮微粒,對敏感族群不健康,5.3,2.22,0.5,19,74,54,62.6,129.2,66.6,0.9,237,2021-02-02 00:00,,1.4,42,62,4,121.458667,25.012972,6
新莊,新北市,124,細懸浮微粒,對敏感族群不健康,3.9,1.43,2.1,12,60,46,56.3,104.1,47.8,0.5,270,2021-02-02 00:00,,1.6,44,68,6,121.4325,25.037972,7
菜寮,新北市,119,細懸浮微粒,對敏感族群不健康,4.6,2.27,2.1,16,69,48,66.3,167.2,100.9,0.5,276,2021-02-02 00:00,,1.8,42,63,3,121.481028,25.06895,8
林口,新北市,100,細懸浮微粒,普通,3.3,0.55,36.4,33,48,31,23.1,25.4,2.3,2.2,106,2021-02-02 00:00,,0.7,35,58,5,121.376869,25.077197,9
淡水,新北市,92,細懸浮微粒,普通,1.9,1,12,23,44,38,46.5,51.7,5.2,0.5,100,2021-02-02 00:00,,0.8,32,48,2,121.449239,25.1645,10
