SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
松山,臺北市,27,,良好,0.4,0.14,27.6,29,29,7,5.5,8.4,2.9,3.1,54,2021-10-09 15:00,,0.1,8,26,0,121.578611,25.05,15
大同,臺北市,48,,良好,0.9,0.38,20.2,20,43,21,13.3,23.7,10.4,-,-,2021-10-09 15:00,,0.3,15,38,1,121.513311,25.0632,16
桃園,桃園市,29,,良好,1.2,0.18,31.9,31,31,6,5.3,7,1.7,4.9,68,2021-10-09 15:00,,0.2,6,23,1,121.30872222,24.98677778,17
大園,桃園市,48,,良好,1.2,0.13,32.9,31,50,7,5.5,7.6,2,9,66,2021-10-09 15:00,,0.1,8,48,1,121.201811,25.060344,18
觀音,桃園市,43,,良好,0.7,0.12,35.9,34,41,7,3.8,4.9,1.1,8.1,81,2021-10-09 15:00,,0.1,7,43,0,121.082761,25.035503,19
平鎮,桃園市,28,,良好,0,0.18,32.3,30,21,6,5.5,7.5,2,5,86,2021-10-09 15:00,,0.2,8,21,0,121.203986,24.952786,20
龍潭,桃園市,26,,良好,0.9,0.15,32.2,28,24,5,5.7,7.7,2,6.4,58,2021-10-09 15:00,,0.1,5,23,0,121.21635,24.863869,21
湖口,新竹縣,30,,良好,1,0.13,35.9,31,26,11,3.7,4.6,0.8,4.9,70,2021-10-09 15:00,,0.1,9,30,1,121.038653,24.900142,22
竹東,新竹縣,29,,良好,0.5,0.13,36,31,15,5,4.8,6.3,1.4,2.4,358,2021-10-09 15:00,,0.1,6,15,0,121.088903,24.740644,23
新竹,新竹市,35,,良好,2.8,0.3,63.6,36,42,17,12.6,14.2,1.5,2.2,253,2021-10-09 15:00,,0.2,11,29,1,120.972075,24.805619,24
