SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
斗六,雲林縣,31,,良好,2.6,0.32,53,33,19,7,7,9.3,2.3,3,219,2021-06-25 13:00,,0.2,4,13,2,120.544994,23.711853,37
崙背,雲林縣,27,,良好,2.1,0.18,42.5,29,18,4,2,3.4,1.4,2.7,196,2021-06-25 13:00,,0.2,4,12,2,120.348742,23.757547,38
新港,嘉義縣,27,,良好,0.5,0.17,45,29,17,9,4.8,5.4,0.6,3.2,190,2021-06-25 13:00,,0.2,5,15,,120.345531,23.554839,39
朴子,嘉義縣,29,,良好,1.5,0.19,32.2,20,15,,,,,,,2021-06-25 13:00,,0.2,9,16,1,120.24781111,23.46712222,40
臺西,雲林縣,31,,良好,1.4,0.05,45.3,34,12,3,1.7,4.1,2.4,4.7,219,2021-06-25 13:00,,0.1,4,13,2,120.19933333,23.702175,41
嘉義,嘉義市,26,,良好,2.2,0.2,46.2,28,17,8,4.5,5.7,1.2,3.1,225,2021-06-25 13:00,,0.2,4,14,2,120.44083333,23.462778,42
新營,臺南市,30,,良好,4,0.31,53.9,32,18,10,9,11.3,2.4,2.5,,2021-06-25 13:00,,0.3,7,15,2,120.31725,23.305633,43
善化,臺南市,25,,良好,2.3,0.16,39.3,27,10,,5.8,7.7,1.9,3.3,172,2021-06-25 13:00,,0.2,,10,2,120.297142,23.115097,44
臺西,雲林縣,40,,良好,1.2,0.1,35.6,43,5,4,2.8,5.6,2.8,2.8,192,2021-06-25 18:00,,0.1,5,11,2,120.19933333,23.702175,41
基隆,基隆市,31,,良好,2.5,0.36,19.6,25,5,11,14.4,15.3,0.9,2,248,2021-06-25 23:00,,0.2,10,11,4,121.760056,25.129167,1
汐止,新北市,36,,良好,2.1,0.41,24.5,26,14,12,16.9,18.2,1.3,1.1,241,2021-06-25 23:00,,0.4,11,19,2,121.6423,25.067131,2
萬里,新北市,27,,良好,2.1,0.25,16.3,29,15,11,5.4,6.7,1.3,1.6,197,2021-06-25 23:00,,0.2,7,17,2,121.689881,25.179667,3
新店,新北市,30,,良好,2.4,0.34,27,27,5,8,9.4,10.4,1,1,137,2021-06-25 23:00,,0.5,9,12,3,121.537778,24.977222,4
土城,新北市,41,,良好,2,0.36,22.4,23,11,10,16.4,17.1,0.7,1.1,173,2021-06-25 23:00,,0.4,12,16,2,121.451861,24.982528,5
