SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,31,,良好,1.6,0.1,45.5,34,18,5,2.3,3.3,1,1.1,17,2021-06-24 13:00,,0.2,7,16,2,121.760056,25.129167,1
汐止,新北市,39,,良好,1.7,0.2,43.5,42,23,8,11.8,14.3,2.5,1.9,83,2021-06-24 13:00,,0.2,6,18,2,121.6423,25.067131,2
萬里,新北市,50,,良好,,,56,54,32,8,,,,3.7,20,2021-06-24 13:00,,0.2,7,32,3,121.689881,25.179667,3
新店,新北市,34,,良好,3,0.29,48.8,37,5,11,9.2,12.1,2.9,1.9,22,2021-06-24 13:00,,0.3,6,11,2,121.537778,24.977222,4
土城,新北市,39,,良好,3.1,0.27,47.7,42,21,7,11.1,13.5,2.4,2.1,167,2021-06-24 13:00,,0.3,8,19,2,121.451861,24.982528,5
板橋,新北市,30,,良好,2.9,0.27,42.2,32,20,6,11.2,14.9,3.7,3,159,2021-06-24 13:00,,0.3,5,17,3,121.458667,25.012972,6
新莊,新北市,35,,良好,2,0.29,47.9,38,16,9,10.4,12.8,2.4,1.3,154,2021-06-24 13:00,,0.4,8,16,2,121.4325,25.037972,7
菜寮,新北市,31,,良好,0.5,0.28,,32,21,15,6.7,9.5,2.9,1.2,61,2021-06-24 13:00,,0.3,10,18,1,121.481028,25.06895,8
林口,新北市,34,,良好,2.6,0.27,39.6,37,26,10,18.4,28.1,9.7,2.1,124,2021-06-24 13:00,,0.3,10,19,2,121.376869,25.077197,9
淡水,新北市,25,,良好,1.6,0.22,40.2,27,19,7,8,9.3,1.4,,,2021-06-24 13:00,,0.3,7,17,2,121.449239,25.1645,10
士林,臺北市,34,,良好,2.4,0.19,50,37,12,11,6.8,8.9,2.1,1.5,174,2021-06-24 13:00,,0.3,10,16,3,121.515389,25.105417,11
中山,臺北市,32,,良好,0.5,0.32,42.3,35,19,9,12.4,15.3,2.9,1.5,109,2021-06-24 13:00,,0.4,7,16,1,121.526528,25.062361,12
萬華,臺北市,36,,良好,9.1,0.25,45,39,18,8,10.6,11.3,0.7,1.4,79,2021-06-24 13:00,,0.3,7,13,1,121.507972,25.046503,13
古亭,臺北市,37,,良好,0,0.24,46.4,40,17,8,8.8,11.4,2.7,,118,2021-06-24 13:00,,0.2,6,15,1,121.529556,25.020608,14
松山,臺北市,37,,良好,2.5,0.28,39.1,40,20,7,15.6,18.1,2.6,1.2,10,2021-06-24 13:00,,0.2,6,14,3,121.578611,25.05,15
大同,臺北市,35,,良好,1.8,0.69,-,-,31,13,16.3,27,10.6,-,-,2021-06-24 13:00,,0.9,11,25,2,121.513311,25.0632,16
桃園,桃園市,38,,良好,1.7,0.46,43.8,41,20,12,17.6,20.6,3,,,2021-06-24 13:00,,0.4,10,21,2,121.30872222,24.98677778,17
大園,桃園市,32,,良好,2.4,0.15,48.7,35,21,6,7.2,9.3,2.1,4.6,25,2021-06-24 13:00,,0.3,9,21,4,121.201811,25.060344,18
觀音,桃園市,34,,良好,1.5,0.16,48.4,37,23,8,3.7,5.3,1.6,3.6,42,2021-06-24 13:00,,0.3,10,24,3,121.082761,25.035503,19
平鎮,桃園市,39,,良好,,,43,42,,11,,,,1.3,32,2021-06-24 13:00,,0.4,11,20,2,121.203986,24.952786,20
龍潭,桃園市,35,,良好,1.6,0.38,47.6,38,23,19,19,20.7,1.7,1.9,5,2021-06-24 13:00,,0.3,9,18,1,121.21635,24.863869,21
湖口,新竹縣,37,,良好,3,0.2,50.8,40,25,13,9.8,11.4,1.6,2.5,53,2021-06-24 13:00,,0.2,8,19,2,121.038653,24.900142,22
竹東,新竹縣,19,,良好,0.5,0.2,35.4,18,12,7,8.3,9.4,1.1,,127,2021-06-24 13:00,,0.2,6,11,1,121.088903,24.740644,23
新竹,新竹市,30,,良好,1.7,0.24,58.4,32,15,6,5.7,6.8,1.2,0.9,268,2021-06-24 13:00,,0.3,5,14,2,120.972075,24.805619,24
頭份,苗栗縣,23,,良好,2.4,0.23,45.7,22,18,7,7.7,10,2.4,2.9,268,2021-06-24 13:00,,0.3,7,19,2,120.898572,24.696969,25
苗栗,苗栗縣,23,,良好,1.9,0.2,24.6,17,12,7,7.9,9.8,1.9,1.8,312,2021-06-24 13:00,,0.2,7,18,2,120.8202,24.565269,26
三義,苗栗縣,27,,良好,1.8,0.17,35.7,29,26,11,7.2,10.2,3,1.6,255,2021-06-24 13:00,,0.2,7,17,2,120.758833,24.382942,27
豐原,臺中市,32,,良好,1.9,0.22,47.5,35,20,10,9.2,11.1,1.9,2.2,253,2021-06-24 13:00,,0.2,8,20,2,120.741711,24.256586,28
沙鹿,臺中市,31,,良好,1.4,0.14,45.8,34,13,6,2.4,4.3,1.9,2.4,238,2021-06-24 13:00,,0.2,5,8,1,120.568794,24.225628,29
大里,臺中市,26,,良好,1.7,0.15,41.6,28,5,7,5.6,7.1,1.5,1.3,119,2021-06-24 13:00,,0.2,7,17,2,120.67844444,24.09961111,30
忠明,臺中市,29,,良好,1.2,0.19,42.6,31,13,6,5.6,8.9,3.3,2.3,201,2021-06-24 13:00,,0.2,8,15,1,120.641092,24.151958,31
西屯,臺中市,32,,良好,4.8,0.14,49.9,35,14,7,5.5,6.9,1.5,2.7,279,2021-06-24 13:00,,0.1,8,14,3,120.616917,24.162197,32
彰化,彰化縣,32,,良好,3.6,0.16,47.5,35,14,16,5.7,5.8,0.3,3.2,314,2021-06-24 13:00,,0.2,7,9,3,120.541519,24.066,33
線西,彰化縣,31,,良好,2.2,0.11,43.7,34,5,2,0.5,1.7,1.2,3.5,295,2021-06-24 13:00,,0.1,4,9,2,120.469061,24.131672,34
二林,彰化縣,26,,良好,4.5,0.11,28.6,28,12,3,9.8,13.7,4,3,282,2021-06-24 13:00,,0.1,4,12,2,120.409653,23.925175,35
南投,南投縣,31,,良好,1.3,0.19,42.8,34,19,7,6.8,8.7,2,1.6,28,2021-06-24 13:00,,0.2,7,17,1,120.685306,23.913,36
斗六,雲林縣,34,,良好,1.3,0.21,47.2,37,5,3,3.9,6,2,3.4,253,2021-06-24 13:00,,0.2,5,9,2,120.544994,23.711853,37
崙背,雲林縣,29,,良好,1.3,0.12,38.1,31,16,8,2.9,5.1,2.2,0.8,273,2021-06-24 13:00,,0.1,5,11,1,120.348742,23.757547,38
新港,嘉義縣,34,,良好,,0.28,53.8,37,24,17,8.3,10.2,1.9,2.3,158,2021-06-24 13:00,,0.2,7,16,,120.345531,23.554839,39
朴子,嘉義縣,28,,良好,1.6,0.18,39.9,30,12,7,0.6,3,2.3,2.4,209,2021-06-24 13:00,,0.2,6,10,1,120.24781111,23.46712222,40
臺西,雲林縣,34,,良好,2.7,0.1,50.6,37,5,5,3.1,3.4,0.3,5.2,230,2021-06-24 13:00,,0.1,4,8,2,120.19933333,23.702175,41
嘉義,嘉義市,29,,良好,1.6,0.22,45.6,31,11,7,3.7,4.3,0.6,3.1,225,2021-06-24 13:00,,0.2,4,9,1,120.44083333,23.462778,42
新營,臺南市,34,,良好,2.6,0.21,56.5,37,11,10,5.8,7,1.2,2.5,210,2021-06-24 13:00,,0.3,8,11,2,120.31725,23.305633,43
善化,臺南市,30,,良好,2.3,0.15,41.9,32,5,,3.6,5.2,1.7,4.2,192,2021-06-24 13:00,,0.2,,9,1,120.297142,23.115097,44
安南,臺南市,29,,良好,2,0.2,37.6,31,5,1,5.3,6.8,1.4,4.6,202,2021-06-24 13:00,,0.3,4,11,2,120.2175,23.048197,45
臺南,臺南市,28,,良好,3.8,0.14,34.5,30,5,3,4.2,5.6,1.4,3.3,177,2021-06-24 13:00,,0.2,4,8,3,120.202617,22.984581,46
美濃,高雄市,29,,良好,2.3,0.14,34.5,31,5,3,2.8,4.2,1.4,2.2,58,2021-06-24 13:00,,0.2,4,11,2,120.530542,22.883583,47
橋頭,高雄市,25,,良好,1.5,0.13,,27,5,3,2.9,3.9,1.1,4.3,226,2021-06-24 13:00,,0.3,4,7,2,120.305689,22.757506,48
仁武,高雄市,25,,良好,1.4,0.13,36,27,10,5,7.4,10.3,3,2.9,204,2021-06-24 13:00,,0.3,6,12,2,120.332631,22.689056,49
鳳山,高雄市,22,,良好,4.5,0.35,30.6,24,11,1,8.9,14,5.1,1.5,278,2021-06-24 13:00,,0.5,5,10,2,120.358083,22.627392,50
大寮,高雄市,25,,良好,2.5,0.15,36.7,27,12,5,6.1,6.8,0.7,2.8,153,2021-06-24 13:00,,0.2,5,14,3,120.425311,22.56413611,51
林園,高雄市,31,,良好,1.6,0.11,35.3,33,16,6,5,6.7,1.7,1.7,112,2021-06-24 13:00,,0.2,7,15,2,120.41175,22.4795,52
楠梓,高雄市,24,,良好,1.4,0.19,39.8,26,10,4,5.2,8.6,3.4,2,187,2021-06-24 13:00,,0.3,5,13,2,120.328289,22.733667,53
左營,高雄市,25,,良好,2.8,0.13,35.4,27,12,3,3.6,6.2,2.5,3.4,207,2021-06-24 13:00,,0.3,4,10,3,120.292917,22.674861,54
前金,高雄市,26,,良好,0.5,0.15,34.9,28,10,1,3.3,5,1.7,2.7,205,2021-06-24 13:00,,0.3,3,7,1,120.288086,22.632567,56
前鎮,高雄市,20,,良好,1.2,0.16,27.6,22,5,2,7.7,11.6,3.9,2.1,173,2021-06-24 13:00,,0.3,4,8,2,120.307564,22.605386,57
小港,高雄市,22,,良好,3.8,0.13,30.8,24,14,4,7.6,11.4,3.8,1.9,158,2021-06-24 13:00,,0.2,5,10,3,120.337736,22.565833,58
屏東,屏東縣,31,,良好,2.7,0.19,41.4,34,12,4,3.8,6.1,2.3,2.5,153,2021-06-24 13:00,,0.3,4,13,2,120.488033,22.673081,59
