SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
土城,新北市,64,臭氧八小時,普通,3.4,0.23,17,59,15,9,11.6,13.8,2.2,1.7,259,2021-06-03 20:00,,0.2,12,26,3,121.451861,24.982528,5
板橋,新北市,44,,良好,4.9,0.28,12.3,48,14,7,14,15.6,1.7,1.8,268,2021-06-03 20:00,,0.3,10,22,4,121.458667,25.012972,6
新莊,新北市,46,,良好,3.1,0.23,16.2,50,15,8,10.7,11.3,0.7,1.6,228,2021-06-03 20:00,,0.4,10,20,3,121.4325,25.037972,7
菜寮,新北市,54,臭氧八小時,普通,1.9,0.3,12.3,56,19,10,12.4,14.1,1.7,2.3,251,2021-06-03 20:00,,0.3,12,25,2,121.481028,25.06895,8
基隆,基隆市,36,,良好,2.5,0.19,51.5,39,15,10,3.8,4.8,1,0.8,334,2021-06-03 14:00,,0.3,10,25,2,121.760056,25.129167,1
汐止,新北市,36,,良好,1.2,0.18,,36,23,12,8.6,10.5,1.8,1.9,327,2021-06-03 14:00,,0.3,11,26,2,121.6423,25.067131,2
萬里,新北市,38,,良好,2.2,0.15,69.6,41,20,14,3,3.7,0.7,2.9,38,2021-06-03 14:00,,0.2,11,21,3,121.689881,25.179667,3
新店,新北市,32,,良好,1.9,0.2,57.4,35,18,6,5.3,7.1,1.8,1.5,174,2021-06-03 14:00,,0.3,5,18,2,121.537778,24.977222,4
土城,新北市,38,,良好,3,0.19,82,38,25,11,6.8,9.2,2.4,1.6,282,2021-06-03 14:00,,0.3,12,28,2,121.451861,24.982528,5
板橋,新北市,33,,良好,3.6,0.24,69.6,36,21,15,8.1,9.5,1.4,2,250,2021-06-03 14:00,,0.4,10,24,3,121.458667,25.012972,6
新莊,新北市,42,,良好,3.8,0.22,82.3,34,19,14,5.5,6,0.5,2,245,2021-06-03 14:00,,0.3,13,23,3,121.4325,25.037972,7
菜寮,新北市,43,,良好,2,0.25,94.4,46,32,18,5.3,6.5,1.1,3.7,358,2021-06-03 14:00,,0.4,12,24,2,121.481028,25.06895,8
