SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,35,,良好,3.9,1.03,1.3,15,19,12,29.9,77.6,47.8,0.4,318,2021-03-06 00:00,,0.8,11,17,2,121.760056,25.129167,1
汐止,新北市,29,,良好,2.6,0.93,2,13,15,9,27,55.3,28.3,1.1,46,2021-03-06 00:00,,0.7,9,17,2,121.6423,25.067131,2
萬里,新北市,32,,良好,1.8,0.34,13.3,19,5,7,5,7.4,2.5,2.4,202,2021-03-06 00:00,,0.4,10,17,2,121.689881,25.179667,3
新店,新北市,24,,良好,1.4,0.8,4.5,23,13,7,25.2,31,5.8,0.9,146,2021-03-06 00:00,,0.7,6,9,1,121.537778,24.977222,4
土城,新北市,34,,良好,1.8,1.11,2.1,10,20,10,28.7,50.4,21.8,0.7,155,2021-03-06 00:00,,1,10,19,1,121.451861,24.982528,5
板橋,新北市,40,,良好,2.9,1.57,0,5,24,17,42.3,74.8,32.5,1.5,141,2021-03-06 00:00,,1.2,12,20,2,121.458667,25.012972,6
新莊,新北市,42,,良好,2.6,1.2,2.5,10,15,20,35.6,54,18.4,0.9,180,2021-03-06 00:00,,1,13,19,2,121.4325,25.037972,7
菜寮,新北市,32,,良好,2,0.73,7.6,17,27,13,31.5,36.8,5.3,0.8,308,2021-03-06 00:00,,0.8,10,16,2,121.481028,25.06895,8
林口,新北市,46,,良好,1,0.69,7.5,18,48,30,30.1,37.6,7.5,1,188,2021-03-06 00:00,,0.6,14,23,1,121.376869,25.077197,9
淡水,新北市,33,,良好,2.4,0.5,19.3,31,43,20,20.9,22.5,1.7,0.4,360,2021-03-06 00:00,,0.4,10,16,1,121.449239,25.1645,10
士林,臺北市,31,,良好,2.5,0.55,16,34,26,16,23.4,24.5,1.1,0.8,168,2021-03-06 00:00,,0.4,8,12,2,121.515389,25.105417,11
中山,臺北市,36,,良好,4,1.2,3.5,8,21,13,38,53.9,16,0.8,164,2021-03-06 00:00,,1.1,10,13,1,121.526528,25.062361,12
萬華,臺北市,40,,良好,4.9,1.23,2.1,9,18,7,42.2,61.7,19.5,0.6,75,2021-03-06 00:00,,0.9,9,15,3,121.507972,25.046503,13
古亭,臺北市,34,,良好,4.9,1.37,0.5,10,13,14,36,62.4,26.3,0.5,122,2021-03-06 00:00,,0.9,11,15,3,121.529556,25.020608,14
松山,臺北市,34,,良好,3.1,0.94,2.6,9,12,10,32.1,48.5,16.4,1.5,61,2021-03-06 00:00,,0.8,11,17,1,121.578611,25.05,15
大同,臺北市,45,,良好,3.2,1.87,-,-,31,16,35.6,75.2,39.7,-,-,2021-03-06 00:00,,1.9,14,23,2,121.513311,25.0632,16
桃園,桃園市,59,細懸浮微粒,普通,2.7,0.56,23.1,12,43,36,18.5,20,1.5,1,224,2021-03-06 00:00,,0.9,19,28,3,121.30872222,24.98677778,17
大園,桃園市,63,細懸浮微粒,普通,4.1,0.45,25.9,18,42,28,13.7,15.4,1.7,1.2,199,2021-03-06 00:00,,0.6,20,34,3,121.201811,25.060344,18
