SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
臺西,雲林縣,78,細懸浮微粒,普通,1.5,0.22,37.2,40,43,24,6.6,8,1.3,3.1,38,2021-03-18 22:00,,0.2,26,50,2,120.19933333,23.702175,41
沙鹿,臺中市,135,細懸浮微粒,對敏感族群不健康,3.2,0.5,3.4,16,122,46,23.9,25,1.1,2.4,4,2021-03-18 01:00,,0.5,49,112,2,120.568794,24.225628,29
大里,臺中市,130,細懸浮微粒,對敏感族群不健康,4.3,0.58,0,9,125,61,27.2,32,4.8,1.1,257,2021-03-18 01:00,,0.7,47,101,4,120.677689,24.099611,30
忠明,臺中市,120,細懸浮微粒,對敏感族群不健康,2.8,0.83,1.6,10,,45,34.4,61.5,27.1,1.4,30,2021-03-18 01:00,,0.7,43,79,1,120.641092,24.151958,31
西屯,臺中市,132,細懸浮微粒,對敏感族群不健康,3.5,0.53,5.8,15,81,50,27.2,30.6,3.4,1.6,12,2021-03-18 01:00,,0.5,48,84,3,120.616917,24.162197,32
彰化,彰化縣,140,細懸浮微粒,對敏感族群不健康,5.5,0.49,4.4,15,106,53,27.3,28.6,1.3,3,347,2021-03-18 01:00,,0.6,51,101,5,120.541519,24.066,33
線西,彰化縣,149,細懸浮微粒,對敏感族群不健康,2.6,0.46,19,17,132,54,17.3,16.9,0,3.7,22,2021-03-18 01:00,,0.7,54,139,3,120.469061,24.131672,34
二林,彰化縣,148,細懸浮微粒,對敏感族群不健康,5.3,0.37,13.7,20,128,52,19.9,21.1,1.2,3.3,13,2021-03-18 01:00,,0.6,54,133,6,120.409653,23.925175,35
南投,南投縣,94,細懸浮微粒,普通,2.5,0.47,5,15,51,31,22.1,24.6,2.6,0.7,43,2021-03-18 01:00,,0.6,33,55,2,120.685306,23.913,36
斗六,雲林縣,135,細懸浮微粒,對敏感族群不健康,4.1,0.43,59.1,27,53,34,6.8,8.8,2,3.8,321,2021-03-18 13:00,,0.5,49,80,4,120.544994,23.711853,37
崙背,雲林縣,141,細懸浮微粒,對敏感族群不健康,2.8,0.22,41.4,26,70,39,7,10.3,3.3,2.8,334,2021-03-18 13:00,,0.4,51,91,2,120.348742,23.757547,38
新港,嘉義縣,152,細懸浮微粒,對所有族群不健康,4.7,0.39,,24,124,76,7.8,9.4,1.7,3.9,343,2021-03-18 13:00,,0.4,57,100,2,120.345531,23.554839,39
朴子,嘉義縣,131,細懸浮微粒,對敏感族群不健康,1.5,0.23,47.2,25,82,41,3.7,6.9,3.2,3.3,335,2021-03-18 13:00,,0.4,47,87,1,120.24781111,23.46712222,40
臺西,雲林縣,92,細懸浮微粒,普通,4.4,0.24,38.4,32,42,31,14.2,20,5.8,4.8,23,2021-03-18 13:00,,0.3,32,56,2,120.19933333,23.702175,41
嘉義,嘉義市,158,細懸浮微粒,對所有族群不健康,2.6,0.39,41.4,19,61,46,10.7,13.2,2.5,2.9,325,2021-03-18 13:00,,0.6,68,101,3,120.44083333,23.462778,42
新營,臺南市,153,細懸浮微粒,對所有族群不健康,3.1,0.33,51.8,24,78,42,7.5,8.9,1.4,2.9,350,2021-03-18 13:00,,0.5,58,103,3,120.31725,23.305633,43
善化,臺南市,154,細懸浮微粒,對所有族群不健康,1.2,0.32,51.6,25,63,52,9.8,11.8,2,3.4,321,2021-03-18 13:00,,0.5,61,99,2,120.297142,23.115097,44
安南,臺南市,156,細懸浮微粒,對所有族群不健康,2.2,0.26,50.4,25,80,39,7.8,9.8,1.9,3.6,314,2021-03-18 13:00,,0.5,63,130,2,120.2175,23.048197,45
臺南,臺南市,160,細懸浮微粒,對所有族群不健康,2.9,0.4,52.1,25,86,45,11.7,13.1,1.4,3,313,2021-03-18 13:00,,0.6,72,128,3,120.202617,22.984581,46
美濃,高雄市,73,細懸浮微粒,普通,1.6,0.32,62.8,30,38,28,4.8,5.6,0.9,2.5,240,2021-03-18 13:00,,0.4,24,40,2,120.530542,22.883583,47
基隆,基隆市,80,細懸浮微粒,普通,3.5,0.85,0.5,6,40,23,29,88.7,59.7,0.5,15,2021-03-18 23:00,,0.5,27,54,2,121.760056,25.129167,1
汐止,新北市,85,細懸浮微粒,普通,5,0.96,2.9,7,53,30,29.6,92.2,62.6,0.5,327,2021-03-18 23:00,,0.6,29,57,4,121.6423,25.067131,2
萬里,新北市,75,細懸浮微粒,普通,4.9,0.26,13.8,26,53,25,12.2,17.9,5.7,0.9,355,2021-03-18 23:00,,0.3,25,80,4,121.689881,25.179667,3
新店,新北市,99,細懸浮微粒,普通,4.9,1.55,2.4,10,71,51,40.5,94.1,53.6,1.9,307,2021-03-18 23:00,,0.9,35,50,3,121.537778,24.977222,4
土城,新北市,112,細懸浮微粒,對敏感族群不健康,3.6,0.68,1.9,13,70,35,36.6,48.4,11.8,1.8,275,2021-03-18 23:00,,0.9,40,71,2,121.451861,24.982528,5
板橋,新北市,109,細懸浮微粒,對敏感族群不健康,5.7,0.84,0,7,71,44,41,60.3,19.4,1.4,225,2021-03-18 23:00,,1.2,38,67,4,121.458667,25.012972,6
新莊,新北市,87,細懸浮微粒,普通,3,0.68,1.6,9,36,25,32,63.2,31.2,0.9,40,2021-03-18 23:00,,0.6,30,52,2,121.4325,25.037972,7
菜寮,新北市,87,細懸浮微粒,普通,2.3,0.51,8.4,16,32,22,27.2,29,1.7,1,280,2021-03-18 23:00,,0.6,30,47,2,121.481028,25.06895,8
林口,新北市,65,細懸浮微粒,普通,1.4,0.3,5.2,14,16,15,17.5,21,3.5,2.5,117,2021-03-18 23:00,,0.3,21,30,1,121.376869,25.077197,9
淡水,新北市,69,細懸浮微粒,普通,2.5,0.21,19.4,32,31,16,17.8,19.4,1.6,,,2021-03-18 23:00,,0.2,23,42,2,121.449239,25.1645,10
士林,臺北市,92,細懸浮微粒,普通,2.1,0.42,10.5,21,44,22,21.7,23.3,1.6,0.6,242,2021-03-18 23:00,,0.4,32,57,2,121.515389,25.105417,11
中山,臺北市,91,細懸浮微粒,普通,4.8,1.08,2.7,7,38,24,4.3,7.9,3.6,0.8,4,2021-03-18 23:00,,1.2,32,57,3,121.526528,25.062361,12
萬華,臺北市,94,細懸浮微粒,普通,5.5,1.04,1.3,7,44,25,35.8,52,16.2,0.8,280,2021-03-18 23:00,,1,33,54,3,121.507972,25.046503,13
古亭,臺北市,92,細懸浮微粒,普通,6,1.25,1.3,7,55,33,37.3,69.8,32.5,1.3,239,2021-03-18 23:00,,0.8,32,48,4,121.529556,25.020608,14
松山,臺北市,91,細懸浮微粒,普通,5.2,1.04,1.4,7,56,34,35.3,67.1,31.8,1.3,310,2021-03-18 23:00,,0.7,32,58,4,121.578611,25.05,15
大同,臺北市,92,細懸浮微粒,普通,3.1,1.15,-,-,33,22,28.5,45.3,16.8,-,-,2021-03-18 23:00,,1.3,32,51,3,121.513311,25.0632,16
桃園,桃園市,106,細懸浮微粒,對敏感族群不健康,2.3,0.4,10.1,13,47,29,24.5,25.8,1.3,0.6,268,2021-03-18 23:00,,0.4,38,67,3,121.30872222,24.98677778,17
大園,桃園市,71,細懸浮微粒,普通,2.4,0.23,24.2,31,28,15,16.8,18.3,1.5,0.5,132,2021-03-18 23:00,,0.2,24,38,2,121.201811,25.060344,18
觀音,桃園市,58,細懸浮微粒,普通,3.5,0.23,24.6,33,38,15,13.5,14,0.3,0.9,70,2021-03-18 23:00,,0.2,18,43,2,121.082761,25.035503,19
平鎮,桃園市,89,細懸浮微粒,普通,1.9,0.38,12.1,14,25,21,21.6,23.5,1.9,0.7,60,2021-03-18 23:00,,0.4,31,53,2,121.203986,24.952786,20
龍潭,桃園市,140,細懸浮微粒,對敏感族群不健康,1.9,0.65,1.8,13,81,48,33.8,51.1,17.4,0.9,136,2021-03-18 23:00,,0.6,51,84,2,121.21635,24.863869,21
湖口,新竹縣,92,細懸浮微粒,普通,2.6,0.3,20.9,26,30,21,16.8,17.5,0.7,2.1,50,2021-03-18 23:00,,0.3,32,49,2,121.038653,24.900142,22
