SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
桃園,桃園市,69,細懸浮微粒,普通,5.6,0.42,27.1,25,33,27,22.1,24.4,2.3,1.8,64,2021-03-22 15:00,,0.5,23,36,2,121.30872222,24.98677778,17
大園,桃園市,84,細懸浮微粒,普通,3.7,0.39,19.6,30,36,23,32.7,42.1,9.4,3.4,5,2021-03-22 15:00,,0.4,29,51,2,121.201811,25.060344,18
觀音,桃園市,88,細懸浮微粒,普通,4.8,0.3,27,32,49,19,18.2,20.3,2.1,5.1,75,2021-03-22 15:00,,0.3,30,64,4,121.082761,25.035503,19
平鎮,桃園市,80,細懸浮微粒,普通,2,0.4,27.4,26,32,21,,,,3.5,79,2021-03-22 15:00,,0.4,27,42,2,121.203986,24.952786,20
龍潭,桃園市,63,細懸浮微粒,普通,1.3,0.24,38.5,35,25,16,12.4,13.9,1.6,6.1,60,2021-03-22 15:00,,0.3,20,35,1,121.21635,24.863869,21
湖口,新竹縣,76,細懸浮微粒,普通,2.8,0.31,31.2,39,24,18,17.2,20.1,2.9,4.5,54,2021-03-22 15:00,,0.3,26,44,2,121.038653,24.900142,22
竹東,新竹縣,55,細懸浮微粒,普通,1.3,0.26,45.4,43,17,10,5.9,6.5,0.6,3.8,52,2021-03-22 15:00,,0.3,17,23,2,121.088903,24.740644,23
新竹,新竹市,76,細懸浮微粒,普通,1.5,0.36,30.3,36,20,15,,,,3.5,57,2021-03-22 15:00,,0.4,26,42,1,120.972075,24.805619,24
頭份,苗栗縣,74,細懸浮微粒,普通,0.5,0.31,26.6,27,29,17,18.6,22.1,3.5,3.4,62,2021-03-22 15:00,,0.4,25,44,2,120.898572,24.696969,25
苗栗,苗栗縣,84,細懸浮微粒,普通,2.2,0.3,25.5,24,,31,11.6,14,2.4,4,37,2021-03-22 15:00,,0.4,29,35,2,120.8202,24.565269,26
三義,苗栗縣,62,細懸浮微粒,普通,,,,30,,,,,,5.7,19,2021-03-22 15:00,,0.3,20,30,2,120.758833,24.382942,27
林口,新北市,106,細懸浮微粒,對敏感族群不健康,1.8,0.4,45.6,52,51,33,9.5,11.3,1.8,3.7,44,2021-03-22 03:00,,0.3,37,78,1,121.376869,25.077197,9
淡水,新北市,105,細懸浮微粒,對敏感族群不健康,0.5,0.39,49.8,51,34,26,3.7,3.8,0.3,,,2021-03-22 03:00,,0.3,37,77,2,121.449239,25.1645,10
士林,臺北市,82,細懸浮微粒,普通,1.7,0.32,57.9,60,40,24,5.1,4.9,0,2.8,47,2021-03-22 03:00,,0.3,28,64,1,121.515389,25.105417,11
中山,臺北市,90,細懸浮微粒,普通,1.3,0.38,48.1,44,72,34,6.5,7.4,0.9,1.8,104,2021-03-22 03:00,,0.5,32,77,1,121.526528,25.062361,12
萬華,臺北市,88,細懸浮微粒,普通,1.4,0.35,51.8,48,77,33,6,5.9,0,2.4,95,2021-03-22 03:00,,0.4,30,76,1,121.507972,25.046503,13
基隆,基隆市,57,細懸浮微粒,普通,1.5,0.17,50.9,39,36,14,5.6,6.5,0.9,1.8,79,2021-03-22 23:00,,0.3,18,41,1,121.760056,25.129167,1
汐止,新北市,61,細懸浮微粒,普通,3.9,0.3,26.1,18,40,17,22.7,24.2,1.5,1,42,2021-03-22 23:00,,0.4,19,39,2,121.6423,25.067131,2
