SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,34,,良好,5.7,0.19,22.5,7,17,12,6.6,9.5,2.9,0.7,327,2021-08-15 10:00,,0.2,10,21,2,121.760056,25.129167,1
基隆,基隆市,39,,良好,2.7,0.22,24.9,12,34,9,6.7,8.6,1.9,0.5,280,2021-08-15 12:00,,0.2,12,27,2,121.760056,25.129167,1
汐止,新北市,33,,良好,2.2,0.3,,9,19,,8.2,10,1.8,1.4,45,2021-08-15 12:00,,0.3,10,22,1,121.6423,25.067131,2
基隆,基隆市,40,,良好,2.1,0.18,35.8,16,20,10,5.7,6.8,1,0.7,316,2021-08-15 13:00,,0.2,12,27,2,121.760056,25.129167,1
汐止,新北市,34,,良好,1.5,0.25,25.9,14,14,11,8,10,2,1.5,41,2021-08-15 13:00,,0.2,10,20,1,121.6423,25.067131,2
萬里,新北市,24,,良好,1.4,0.18,34.5,20,15,6,4,4.6,0.5,1,162,2021-08-15 13:00,,0.2,8,24,0,121.689881,25.179667,3
新店,新北市,32,,良好,2.2,0.24,39.4,27,21,9,9.5,11,1.5,1,306,2021-08-15 13:00,,0.2,10,23,1,121.537778,24.977222,4
土城,新北市,37,,良好,1,0.32,33.4,25,22,10,10.9,13.1,2.2,1.1,158,2021-08-15 13:00,,0.3,12,26,0,121.451861,24.982528,5
板橋,新北市,38,,良好,2.4,0.31,34.3,24,16,11,8.9,10.1,1.1,1.3,269,2021-08-15 13:00,,0.3,12,20,1,121.458667,25.012972,6
新莊,新北市,37,,良好,2.4,0.54,35.6,23,25,11,10,11.3,1.3,3.8,256,2021-08-15 13:00,,0.3,11,21,0,121.4325,25.037972,7
大同,臺北市,31,,良好,2.1,0.55,-,-,20,5,14.1,19.6,5.4,-,-,2021-08-15 13:00,,0.6,10,20,1,121.513311,25.0632,16
基隆,基隆市,38,,良好,1.2,0.2,31.1,20,12,8,6.1,7,0.8,0.9,131,2021-08-15 14:00,,0.2,12,26,1,121.760056,25.129167,1
麥寮,雲林縣,20,,良好,1.3,0.08,27.8,22,12,3,1.5,2.3,0.7,2.7,243,2021-08-15 14:00,,0.1,3,10,1,120.251825,23.753506,83
富貴角,新北市,30,,良好,0.4,0.08,41,32,14,5,0.8,0.8,0,4,243,2021-08-15 14:00,,0.1,6,17,0,121.54738,25.29228,84
大城,彰化縣,20,,良好,4,0.07,25.9,22,11,2,4.5,8.2,3.7,5.3,247,2021-08-15 14:00,,0,3,10,1,120.26964167,23.85493056,85
彰化(員林),彰化縣,20,,良好,1.5,0.09,29,22,12,5,1.9,3.2,1.3,0.8,298,2021-08-15 14:00,,0,4,9,1,120.58178611,23.95058333,201
臺南(麻豆),臺南市,18,,良好,0.9,0.09,35.5,19,11,3,2.8,4,1.1,1.4,241,2021-08-15 14:00,,0.1,3,10,0,120.24583056,23.17904722,203
